age,potential,value_eur,wage_eur,dribbling,overall,technical_score,value_per_wage,age_potential_gap,tier,cluster
34,63,170000.0,3000.0,64.0,63,64.0,56.647784071976005,0,Average,0
30,63,275000.0,4000.0,63.0,63,63.0,68.73281679580106,0,Average,0
30,63,300000.0,4000.0,62.0,63,62.0,74.98125468632841,0,Average,0
27,65,300000.0,5000.0,61.0,63,61.0,59.9880023995201,2,Average,0
33,63,140000.0,4000.0,61.0,63,61.0,34.99125218695326,0,Average,0
34,63,100000.0,2000.0,54.0,63,54.0,49.97501249375313,0,Average,0
29,63,300000.0,4000.0,62.0,63,62.0,74.98125468632841,0,Average,0
27,65,350000.0,5000.0,64.0,63,64.0,69.98600279944012,2,Average,0
32,63,230000.0,4000.0,64.0,63,64.0,57.48562859285179,0,Average,0
27,65,300000.0,5000.0,57.0,63,57.0,59.9880023995201,2,Average,0
29,63,250000.0,4000.0,66.0,63,66.0,62.48437890527368,0,Average,0
29,63,250000.0,4000.0,59.0,63,59.0,62.48437890527368,0,Average,0
27,63,300000.0,5000.0,43.0,63,43.0,59.9880023995201,0,Average,1
28,63,325000.0,5000.0,64.0,63,64.0,64.9870025994801,0,Average,0
28,63,275000.0,5000.0,38.0,63,38.0,54.98900219956009,0,Average,1
27,66,300000.0,5000.0,50.0,63,50.0,59.9880023995201,3,Average,1
29,63,250000.0,2000.0,62.0,63,62.0,124.9375312343828,0,Average,0
28,63,325000.0,3000.0,65.0,63,65.0,108.29723425524826,0,Average,0
31,63,210000.0,4000.0,43.0,63,43.0,52.48687828042989,0,Average,1
28,63,275000.0,5000.0,62.0,63,62.0,54.98900219956009,0,Average,0
27,64,300000.0,3000.0,53.0,63,53.0,99.96667777407531,1,Average,0
28,63,325000.0,5000.0,62.0,63,62.0,64.9870025994801,0,Average,0
30,63,230000.0,4000.0,50.0,63,50.0,57.48562859285179,0,Average,0
28,63,275000.0,5000.0,63.0,63,63.0,54.98900219956009,0,Average,0
32,63,275000.0,2000.0,62.0,63,62.0,137.43128435782108,0,Average,0
30,63,230000.0,2000.0,46.0,63,46.0,114.94252873563218,0,Average,1
27,64,350000.0,5000.0,60.0,63,60.0,69.98600279944012,1,Average,0
29,63,250000.0,4000.0,54.0,63,54.0,62.48437890527368,0,Average,0
28,63,275000.0,5000.0,67.0,63,67.0,54.98900219956009,0,Average,0
22,70,230000.0,2000.0,56.0,63,56.0,114.94252873563218,7,Average,3
29,63,300000.0,2000.0,61.0,63,61.0,149.92503748125938,0,Average,0
29,63,240000.0,2000.0,60.0,63,60.0,119.9400299850075,0,Average,0
29,63,300000.0,4000.0,65.0,63,65.0,74.98125468632841,0,Average,0
33,63,140000.0,3000.0,46.0,63,46.0,46.651116294568475,0,Average,1
31,63,275000.0,4000.0,61.0,63,61.0,68.73281679580106,0,Average,0
28,63,275000.0,5000.0,60.0,63,60.0,54.98900219956009,0,Average,0
31,63,210000.0,2000.0,57.0,63,57.0,104.94752623688156,0,Average,0
31,63,210000.0,6000.0,55.0,63,55.0,34.99416763872688,0,Average,0
30,63,230000.0,4000.0,56.0,63,56.0,57.48562859285179,0,Average,0
29,63,250000.0,2000.0,62.0,63,62.0,124.9375312343828,0,Average,0
27,67,300000.0,5000.0,59.0,63,59.0,59.9880023995201,4,Average,0
29,63,325000.0,2000.0,62.0,63,62.0,162.41879060469765,0,Average,0
30,63,275000.0,5000.0,65.0,63,65.0,54.98900219956009,0,Average,0
27,63,275000.0,5000.0,59.0,63,59.0,54.98900219956009,0,Average,0
27,66,300000.0,3000.0,62.0,63,62.0,99.96667777407531,3,Average,0
33,63,220000.0,3000.0,55.0,63,55.0,73.30889703432189,0,Average,0
31,63,275000.0,5000.0,62.0,63,62.0,54.98900219956009,0,Average,0
26,66,375000.0,3000.0,64.0,63,64.0,124.95834721759414,3,Average,0
27,64,350000.0,3000.0,63.0,63,63.0,116.62779073642119,1,Average,0
26,65,400000.0,5000.0,62.0,63,62.0,79.98400319936013,2,Average,0
28,63,275000.0,5000.0,46.0,63,46.0,54.98900219956009,0,Average,1
27,65,375000.0,5000.0,63.0,63,63.0,74.98500299940012,2,Average,0
27,63,350000.0,5000.0,62.0,63,62.0,69.98600279944012,0,Average,0
27,64,300000.0,7000.0,62.0,63,62.0,42.851021282673905,1,Average,0
30,63,230000.0,5000.0,39.0,63,39.0,45.99080183963208,0,Average,1
22,68,230000.0,4000.0,67.0,63,67.0,57.48562859285179,5,Average,3
27,63,300000.0,5000.0,61.0,63,61.0,59.9880023995201,0,Average,0
33,63,240000.0,3000.0,62.0,63,62.0,79.97334221926025,0,Average,0
28,63,275000.0,3000.0,57.0,63,57.0,91.63612129290236,0,Average,0
26,68,300000.0,5000.0,49.0,63,49.0,59.9880023995201,5,Average,1
26,68,325000.0,5000.0,62.0,63,62.0,64.9870025994801,5,Average,0
26,66,325000.0,5000.0,40.0,63,40.0,64.9870025994801,3,Average,1
26,67,325000.0,5000.0,51.0,63,51.0,64.9870025994801,4,Average,1
26,65,325000.0,5000.0,46.0,63,46.0,64.9870025994801,2,Average,1
26,68,325000.0,5000.0,59.0,63,59.0,64.9870025994801,5,Average,0
26,67,375000.0,2000.0,60.0,63,60.0,187.4062968515742,4,Average,0
25,66,400000.0,4000.0,59.0,63,59.0,99.9750062484379,3,Average,0
27,65,350000.0,5000.0,66.0,63,66.0,69.98600279944012,2,Average,0
25,65,325000.0,6000.0,62.0,63,62.0,54.15764039326779,2,Average,0
26,68,375000.0,5000.0,64.0,63,64.0,74.98500299940012,5,Average,0
28,63,275000.0,2000.0,41.0,63,41.0,137.43128435782108,0,Average,1
28,63,325000.0,5000.0,62.0,63,62.0,64.9870025994801,0,Average,0
28,63,275000.0,5000.0,51.0,63,51.0,54.98900219956009,0,Average,1
27,64,300000.0,5000.0,62.0,63,62.0,59.9880023995201,1,Average,0
28,63,325000.0,6000.0,62.0,63,62.0,54.15764039326779,0,Average,0
32,63,275000.0,5000.0,62.0,63,62.0,54.98900219956009,0,Average,0
31,63,210000.0,4000.0,58.0,63,58.0,52.48687828042989,0,Average,0
29,63,250000.0,4000.0,66.0,63,66.0,62.48437890527368,0,Average,0
28,63,325000.0,3000.0,65.0,63,65.0,108.29723425524826,0,Average,0
27,66,350000.0,5000.0,66.0,63,66.0,69.98600279944012,3,Average,0
28,63,325000.0,5000.0,66.0,63,66.0,64.9870025994801,0,Average,0
27,65,350000.0,5000.0,62.0,63,62.0,69.98600279944012,2,Average,0
38,63,350000.0,5000.0,62.0,63,62.0,69.98600279944012,0,Average,0
29,63,250000.0,4000.0,53.0,63,53.0,62.48437890527368,0,Average,0
25,66,325000.0,4000.0,62.0,63,62.0,81.22969257685578,3,Average,0
30,63,230000.0,4000.0,60.0,63,60.0,57.48562859285179,0,Average,0
27,65,300000.0,5000.0,58.0,63,58.0,59.9880023995201,2,Average,0
30,63,275000.0,5000.0,67.0,63,67.0,54.98900219956009,0,Average,0
28,63,350000.0,5000.0,65.0,63,65.0,69.98600279944012,0,Average,0
30,63,230000.0,5000.0,57.0,63,57.0,45.99080183963208,0,Average,0
31,63,250000.0,2000.0,65.0,63,65.0,124.9375312343828,0,Average,0
28,63,275000.0,5000.0,56.0,63,56.0,54.98900219956009,0,Average,0
31,63,210000.0,4000.0,50.0,63,50.0,52.48687828042989,0,Average,0
31,63,275000.0,6000.0,63.0,63,63.0,45.825695717380434,0,Average,0
26,67,400000.0,5000.0,62.0,63,62.0,79.98400319936013,4,Average,0
28,63,275000.0,5000.0,62.0,63,62.0,54.98900219956009,0,Average,0
27,67,375000.0,5000.0,68.0,63,68.0,74.98500299940012,4,Average,0
27,64,375000.0,2000.0,68.0,63,68.0,187.4062968515742,1,Average,0
27,63,300000.0,5000.0,40.0,63,40.0,59.9880023995201,0,Average,1
27,65,300000.0,7000.0,66.0,63,66.0,42.851021282673905,2,Average,0
28,63,350000.0,8000.0,63.0,63,63.0,43.74453193350831,0,Average,0
33,63,140000.0,3000.0,41.0,63,41.0,46.651116294568475,0,Average,1
26,68,375000.0,5000.0,65.0,63,65.0,74.98500299940012,5,Average,0
26,68,325000.0,5000.0,55.0,63,55.0,64.9870025994801,5,Average,0
28,63,325000.0,5000.0,66.0,63,66.0,64.9870025994801,0,Average,0
30,63,275000.0,2000.0,67.0,63,67.0,137.43128435782108,0,Average,0
28,63,350000.0,5000.0,69.0,63,69.0,69.98600279944012,0,Average,0
26,67,400000.0,5000.0,64.0,63,64.0,79.98400319936013,4,Average,0
28,63,325000.0,7000.0,62.0,63,62.0,46.42193972289673,0,Average,0
26,67,375000.0,5000.0,70.0,63,70.0,74.98500299940012,4,Average,0
27,65,300000.0,5000.0,36.0,63,36.0,59.9880023995201,2,Average,1
26,63,375000.0,3000.0,66.0,63,66.0,124.95834721759414,0,Average,0
26,65,375000.0,7000.0,66.0,63,66.0,53.56377660334238,2,Average,0
26,67,400000.0,5000.0,59.0,63,59.0,79.98400319936013,4,Average,0
26,69,325000.0,5000.0,62.0,63,62.0,64.9870025994801,6,Average,3
30,63,230000.0,4000.0,51.0,63,51.0,57.48562859285179,0,Average,0
25,66,300000.0,4000.0,66.0,63,66.0,74.98125468632841,3,Average,0
28,63,350000.0,5000.0,59.0,63,59.0,69.98600279944012,0,Average,0
27,64,300000.0,5000.0,62.0,63,62.0,59.9880023995201,1,Average,0
27,64,300000.0,5000.0,50.0,63,50.0,59.9880023995201,1,Average,1
24,70,350000.0,2000.0,65.0,63,65.0,174.91254372813594,7,Average,3
25,68,325000.0,4000.0,62.0,63,62.0,81.22969257685578,5,Average,0
28,63,275000.0,3000.0,57.0,63,57.0,91.63612129290236,0,Average,0
29,63,240000.0,4000.0,63.0,63,63.0,59.985003749062734,0,Average,0
25,65,400000.0,4000.0,62.0,63,62.0,99.9750062484379,2,Average,0
27,64,300000.0,5000.0,56.0,63,56.0,59.9880023995201,1,Average,0
29,63,300000.0,4000.0,65.0,63,65.0,74.98125468632841,0,Average,0
28,63,275000.0,7000.0,47.0,63,47.0,39.28010284245108,0,Average,1
32,63,190000.0,4000.0,35.0,63,35.0,47.488127968008,0,Average,1
26,64,300000.0,7000.0,55.0,63,55.0,42.851021282673905,1,Average,0
26,66,325000.0,8000.0,39.0,63,39.0,40.61992250968629,3,Average,1
27,66,350000.0,7000.0,54.0,63,54.0,49.99285816311956,3,Average,0
31,63,275000.0,5000.0,59.0,63,59.0,54.98900219956009,0,Average,0
30,63,230000.0,4000.0,66.0,63,66.0,57.48562859285179,0,Average,0
28,63,325000.0,5000.0,63.0,63,63.0,64.9870025994801,0,Average,0
29,63,325000.0,4000.0,62.0,63,62.0,81.22969257685578,0,Average,0
26,66,375000.0,5000.0,62.0,63,62.0,74.98500299940012,3,Average,0
27,63,375000.0,5000.0,60.0,63,60.0,74.98500299940012,0,Average,0
25,67,350000.0,2000.0,63.0,63,63.0,174.91254372813594,4,Average,0
25,64,325000.0,2000.0,62.0,63,62.0,162.41879060469765,1,Average,0
25,66,350000.0,2000.0,67.0,63,67.0,174.91254372813594,3,Average,0
26,64,375000.0,3000.0,60.0,63,60.0,124.95834721759414,1,Average,0
26,67,325000.0,5000.0,65.0,63,65.0,64.9870025994801,4,Average,0
26,66,325000.0,5000.0,59.0,63,59.0,64.9870025994801,3,Average,0
29,63,250000.0,4000.0,39.0,63,39.0,62.48437890527368,0,Average,1
26,65,400000.0,2000.0,65.0,63,65.0,199.9000499750125,2,Average,0
26,66,325000.0,3000.0,61.0,63,61.0,108.29723425524826,3,Average,0
25,66,325000.0,4000.0,71.0,63,71.0,81.22969257685578,3,Average,0
27,64,300000.0,5000.0,62.0,63,62.0,59.9880023995201,1,Average,0
30,63,300000.0,2000.0,66.0,63,66.0,149.92503748125938,0,Average,0
26,68,325000.0,5000.0,64.0,63,64.0,64.9870025994801,5,Average,0
26,66,300000.0,5000.0,62.0,63,62.0,59.9880023995201,3,Average,0
27,64,375000.0,5000.0,59.0,63,59.0,74.98500299940012,1,Average,0
25,66,325000.0,4000.0,62.0,63,62.0,81.22969257685578,3,Average,0
24,67,350000.0,4000.0,68.0,63,68.0,87.47813046738315,4,Average,0
23,68,300000.0,4000.0,67.0,63,67.0,74.98125468632841,5,Average,3
23,64,300000.0,4000.0,60.0,63,60.0,74.98125468632841,1,Average,0
26,68,375000.0,5000.0,63.0,63,63.0,74.98500299940012,5,Average,0
23,68,275000.0,5000.0,63.0,63,63.0,54.98900219956009,5,Average,3
24,68,300000.0,6000.0,53.0,63,53.0,49.99166805532411,5,Average,1
24,68,300000.0,6000.0,62.0,63,62.0,49.99166805532411,5,Average,3
28,63,350000.0,3000.0,61.0,63,61.0,116.62779073642119,0,Average,0
29,63,325000.0,4000.0,64.0,63,64.0,81.22969257685578,0,Average,0
27,63,350000.0,5000.0,64.0,63,64.0,69.98600279944012,0,Average,0
22,67,300000.0,4000.0,65.0,63,65.0,74.98125468632841,4,Average,3
31,63,210000.0,2000.0,51.0,63,51.0,104.94752623688156,0,Average,0
23,68,350000.0,4000.0,58.0,63,58.0,87.47813046738315,5,Average,3
27,64,375000.0,5000.0,55.0,63,55.0,74.98500299940012,1,Average,0
24,69,300000.0,6000.0,62.0,63,62.0,49.99166805532411,6,Average,3
27,64,350000.0,3000.0,59.0,63,59.0,116.62779073642119,1,Average,0
22,72,300000.0,4000.0,66.0,63,66.0,74.98125468632841,9,Average,3
27,67,300000.0,3000.0,39.0,63,39.0,99.96667777407531,4,Average,1
25,68,350000.0,4000.0,65.0,63,65.0,87.47813046738315,5,Average,0
23,68,350000.0,2000.0,64.0,63,64.0,174.91254372813594,5,Average,3
23,68,300000.0,4000.0,65.0,63,65.0,74.98125468632841,5,Average,3
28,63,275000.0,5000.0,65.0,63,65.0,54.98900219956009,0,Average,0
26,67,325000.0,7000.0,69.0,63,69.0,46.42193972289673,4,Average,0
25,68,350000.0,4000.0,65.0,63,65.0,87.47813046738315,5,Average,0
27,65,300000.0,2000.0,53.0,63,53.0,149.92503748125938,2,Average,0
22,68,275000.0,5000.0,57.0,63,57.0,54.98900219956009,5,Average,3
28,63,325000.0,5000.0,66.0,63,66.0,64.9870025994801,0,Average,0
30,63,220000.0,6000.0,54.0,63,54.0,36.66055657390435,0,Average,0
25,66,300000.0,2000.0,66.0,63,66.0,149.92503748125938,3,Average,0
22,72,300000.0,2000.0,69.0,63,69.0,149.92503748125938,9,Average,3
27,64,275000.0,5000.0,51.0,63,51.0,54.98900219956009,1,Average,1
30,63,230000.0,4000.0,43.0,63,43.0,57.48562859285179,0,Average,1
24,65,350000.0,4000.0,63.0,63,63.0,87.47813046738315,2,Average,0
24,64,350000.0,4000.0,62.0,63,62.0,87.47813046738315,1,Average,0
25,65,350000.0,6000.0,63.0,63,63.0,58.32361273121146,2,Average,0
25,67,325000.0,5000.0,65.0,63,65.0,64.9870025994801,4,Average,0
28,63,275000.0,5000.0,60.0,63,60.0,54.98900219956009,0,Average,0
25,68,325000.0,4000.0,60.0,63,60.0,81.22969257685578,5,Average,0
26,68,375000.0,5000.0,66.0,63,66.0,74.98500299940012,5,Average,0
24,70,375000.0,7000.0,68.0,63,68.0,53.56377660334238,7,Average,3
27,67,300000.0,5000.0,62.0,63,62.0,59.9880023995201,4,Average,0
26,67,400000.0,3000.0,65.0,63,65.0,133.2889036987671,4,Average,0
23,68,350000.0,4000.0,67.0,63,67.0,87.47813046738315,5,Average,3
22,70,300000.0,4000.0,65.0,63,65.0,74.98125468632841,7,Average,3
27,64,300000.0,5000.0,43.0,63,43.0,59.9880023995201,1,Average,1
25,66,350000.0,4000.0,64.0,63,64.0,87.47813046738315,3,Average,0
25,68,350000.0,6000.0,64.0,63,64.0,58.32361273121146,5,Average,3
23,68,275000.0,4000.0,55.0,63,55.0,68.73281679580106,5,Average,3
26,67,375000.0,5000.0,67.0,63,67.0,74.98500299940012,4,Average,0
27,63,300000.0,5000.0,64.0,63,64.0,59.9880023995201,0,Average,0
32,63,275000.0,4000.0,59.0,63,59.0,68.73281679580106,0,Average,0
25,69,325000.0,4000.0,62.0,63,62.0,81.22969257685578,6,Average,3
22,72,230000.0,4000.0,61.0,63,61.0,57.48562859285179,9,Average,3
26,63,400000.0,3000.0,50.0,63,50.0,133.2889036987671,0,Average,0
23,69,275000.0,4000.0,42.0,63,42.0,68.73281679580106,6,Average,1
25,69,350000.0,2000.0,63.0,63,63.0,174.91254372813594,6,Average,0
24,66,275000.0,4000.0,66.0,63,66.0,68.73281679580106,3,Average,0
26,65,325000.0,5000.0,48.0,63,48.0,64.9870025994801,2,Average,1
21,71,275000.0,4000.0,64.0,63,64.0,68.73281679580106,8,Average,3
24,68,300000.0,5000.0,55.0,63,55.0,59.9880023995201,5,Average,1
25,69,325000.0,2000.0,46.0,63,46.0,162.41879060469765,6,Average,1
25,64,400000.0,4000.0,66.0,63,66.0,99.9750062484379,1,Average,0
32,63,190000.0,4000.0,43.0,63,43.0,47.488127968008,0,Average,1
25,69,350000.0,6000.0,64.0,63,64.0,58.32361273121146,6,Average,3
25,65,325000.0,4000.0,46.0,63,46.0,81.22969257685578,2,Average,1
28,63,275000.0,5000.0,67.0,63,67.0,54.98900219956009,0,Average,0
23,71,300000.0,4000.0,61.0,63,61.0,74.98125468632841,8,Average,3
24,67,375000.0,4000.0,66.0,63,66.0,93.72656835791052,4,Average,0
24,68,350000.0,2000.0,70.0,63,70.0,174.91254372813594,5,Average,0
23,67,275000.0,4000.0,62.0,63,62.0,68.73281679580106,4,Average,3
26,68,400000.0,5000.0,60.0,63,60.0,79.98400319936013,5,Average,0
25,66,325000.0,4000.0,38.0,63,38.0,81.22969257685578,3,Average,1
25,66,350000.0,4000.0,66.0,63,66.0,87.47813046738315,3,Average,0
24,70,375000.0,2000.0,64.0,63,64.0,187.4062968515742,7,Average,3
23,71,350000.0,4000.0,66.0,63,66.0,87.47813046738315,8,Average,3
22,68,275000.0,2000.0,62.0,63,62.0,137.43128435782108,5,Average,3
22,69,275000.0,4000.0,65.0,63,65.0,68.73281679580106,6,Average,3
23,64,350000.0,4000.0,66.0,63,66.0,87.47813046738315,1,Average,0
25,67,400000.0,4000.0,64.0,63,64.0,99.9750062484379,4,Average,0
26,68,325000.0,5000.0,63.0,63,63.0,64.9870025994801,5,Average,0
27,65,350000.0,7000.0,64.0,63,64.0,49.99285816311956,2,Average,0
25,68,325000.0,2000.0,53.0,63,53.0,162.41879060469765,5,Average,0
23,67,350000.0,4000.0,65.0,63,65.0,87.47813046738315,4,Average,3
24,70,300000.0,4000.0,65.0,63,65.0,74.98125468632841,7,Average,3
23,71,275000.0,4000.0,42.0,63,42.0,68.73281679580106,8,Average,1
23,67,350000.0,4000.0,59.0,63,59.0,87.47813046738315,4,Average,3
24,64,375000.0,2000.0,66.0,63,66.0,187.4062968515742,1,Average,0
23,71,300000.0,4000.0,67.0,63,67.0,74.98125468632841,8,Average,3
24,68,300000.0,4000.0,60.0,63,60.0,74.98125468632841,5,Average,3
23,67,275000.0,6000.0,52.0,63,52.0,45.825695717380434,4,Average,1
27,64,300000.0,5000.0,54.0,63,54.0,59.9880023995201,1,Average,0
29,63,325000.0,4000.0,66.0,63,66.0,81.22969257685578,0,Average,0
22,69,240000.0,4000.0,62.0,63,62.0,59.985003749062734,6,Average,3
28,63,275000.0,5000.0,39.0,63,39.0,54.98900219956009,0,Average,1
31,63,250000.0,4000.0,67.0,63,67.0,62.48437890527368,0,Average,0
28,63,275000.0,5000.0,54.0,63,54.0,54.98900219956009,0,Average,0
25,67,325000.0,6000.0,62.0,63,62.0,54.15764039326779,4,Average,0
24,68,375000.0,4000.0,54.0,63,54.0,93.72656835791052,5,Average,1
23,65,275000.0,6000.0,62.0,63,62.0,45.825695717380434,2,Average,0
25,69,400000.0,4000.0,62.0,63,62.0,99.9750062484379,6,Average,3
28,63,275000.0,3000.0,36.0,63,36.0,91.63612129290236,0,Average,1
28,63,275000.0,5000.0,67.0,63,67.0,54.98900219956009,0,Average,0
26,65,325000.0,7000.0,60.0,63,60.0,46.42193972289673,2,Average,0
25,68,350000.0,4000.0,68.0,63,68.0,87.47813046738315,5,Average,0
28,63,275000.0,6000.0,64.0,63,64.0,45.825695717380434,0,Average,0
24,69,375000.0,7000.0,59.0,63,59.0,53.56377660334238,6,Average,3
25,66,400000.0,6000.0,67.0,63,67.0,66.65555740709881,3,Average,0
28,63,275000.0,5000.0,35.0,63,35.0,54.98900219956009,0,Average,1
21,68,300000.0,6000.0,62.0,63,62.0,49.99166805532411,5,Average,3
23,71,350000.0,2000.0,64.0,63,64.0,174.91254372813594,8,Average,3
28,63,325000.0,5000.0,57.0,63,57.0,64.9870025994801,0,Average,0
23,68,300000.0,4000.0,64.0,63,64.0,74.98125468632841,5,Average,3
29,63,325000.0,7000.0,69.0,63,69.0,46.42193972289673,0,Average,0
25,66,325000.0,2000.0,62.0,63,62.0,162.41879060469765,3,Average,0
24,69,350000.0,4000.0,69.0,63,69.0,87.47813046738315,6,Average,3
22,72,230000.0,2000.0,45.0,63,45.0,114.94252873563218,9,Average,1
28,63,325000.0,5000.0,60.0,63,60.0,64.9870025994801,0,Average,0
23,67,250000.0,4000.0,65.0,63,65.0,62.48437890527368,4,Average,3
24,68,375000.0,2000.0,63.0,63,63.0,187.4062968515742,5,Average,0
27,68,350000.0,2000.0,58.0,63,58.0,174.91254372813594,5,Average,0
23,66,250000.0,4000.0,61.0,63,61.0,62.48437890527368,3,Average,0
24,67,375000.0,4000.0,60.0,63,60.0,93.72656835791052,4,Average,0
27,64,375000.0,5000.0,60.0,63,60.0,74.98500299940012,1,Average,0
30,63,300000.0,2000.0,65.0,63,65.0,149.92503748125938,0,Average,0
28,63,325000.0,3000.0,66.0,63,66.0,108.29723425524826,0,Average,0
23,69,300000.0,4000.0,69.0,63,69.0,74.98125468632841,6,Average,3
23,66,275000.0,4000.0,48.0,63,48.0,68.73281679580106,3,Average,1
28,63,325000.0,5000.0,60.0,63,60.0,64.9870025994801,0,Average,0
24,69,300000.0,4000.0,63.0,63,63.0,74.98125468632841,6,Average,3
23,66,275000.0,2000.0,62.0,63,62.0,137.43128435782108,3,Average,0
23,69,275000.0,4000.0,62.0,63,62.0,68.73281679580106,6,Average,3
27,64,375000.0,7000.0,64.0,63,64.0,53.56377660334238,1,Average,0
22,71,230000.0,4000.0,66.0,63,66.0,57.48562859285179,8,Average,3
24,68,350000.0,4000.0,61.0,63,61.0,87.47813046738315,5,Average,3
25,66,325000.0,4000.0,62.0,63,62.0,81.22969257685578,3,Average,0
26,66,400000.0,5000.0,51.0,63,51.0,79.98400319936013,3,Average,1
21,68,275000.0,4000.0,64.0,63,64.0,68.73281679580106,5,Average,3
30,63,230000.0,4000.0,58.0,63,58.0,57.48562859285179,0,Average,0
23,69,300000.0,4000.0,63.0,63,63.0,74.98125468632841,6,Average,3
27,64,350000.0,5000.0,66.0,63,66.0,69.98600279944012,1,Average,0
25,68,350000.0,6000.0,63.0,63,63.0,58.32361273121146,5,Average,3
23,67,275000.0,4000.0,62.0,63,62.0,68.73281679580106,4,Average,3
25,68,400000.0,4000.0,59.0,63,59.0,99.9750062484379,5,Average,0
24,66,300000.0,4000.0,67.0,63,67.0,74.98125468632841,3,Average,0
22,71,300000.0,4000.0,61.0,63,61.0,74.98125468632841,8,Average,3
26,69,400000.0,5000.0,70.0,63,70.0,79.98400319936013,6,Average,3
24,70,300000.0,4000.0,62.0,63,62.0,74.98125468632841,7,Average,3
24,66,300000.0,2000.0,62.0,63,62.0,149.92503748125938,3,Average,0
21,74,275000.0,5000.0,69.0,63,69.0,54.98900219956009,11,Average,3
24,68,350000.0,5000.0,60.0,63,60.0,69.98600279944012,5,Average,3
23,68,300000.0,4000.0,67.0,63,67.0,74.98125468632841,5,Average,3
22,70,230000.0,4000.0,35.0,63,35.0,57.48562859285179,7,Average,1
25,68,350000.0,4000.0,62.0,63,62.0,87.47813046738315,5,Average,0
26,65,325000.0,5000.0,62.0,63,62.0,64.9870025994801,2,Average,0
29,63,325000.0,4000.0,62.0,63,62.0,81.22969257685578,0,Average,0
22,69,275000.0,4000.0,68.0,63,68.0,68.73281679580106,6,Average,3
29,63,325000.0,2000.0,63.0,63,63.0,162.41879060469765,0,Average,0
24,64,375000.0,4000.0,63.0,63,63.0,93.72656835791052,1,Average,0
26,68,400000.0,5000.0,59.0,63,59.0,79.98400319936013,5,Average,0
27,66,300000.0,5000.0,33.0,63,33.0,59.9880023995201,3,Average,1
27,63,350000.0,6000.0,64.0,63,64.0,58.32361273121146,0,Average,0
21,74,220000.0,4000.0,65.0,63,65.0,54.98625343664084,11,Average,3
28,63,350000.0,5000.0,60.0,63,60.0,69.98600279944012,0,Average,0
30,63,230000.0,4000.0,64.0,63,64.0,57.48562859285179,0,Average,0
26,65,375000.0,5000.0,65.0,63,65.0,74.98500299940012,2,Average,0
33,63,220000.0,3000.0,69.0,63,69.0,73.30889703432189,0,Average,0
28,63,275000.0,7000.0,64.0,63,64.0,39.28010284245108,0,Average,0
25,66,400000.0,2000.0,67.0,63,67.0,199.9000499750125,3,Average,0
31,63,250000.0,4000.0,62.0,63,62.0,62.48437890527368,0,Average,0
26,66,375000.0,3000.0,64.0,63,64.0,124.95834721759414,3,Average,0
24,65,300000.0,4000.0,61.0,63,61.0,74.98125468632841,2,Average,0
22,73,275000.0,4000.0,70.0,63,70.0,68.73281679580106,10,Average,3
23,68,350000.0,4000.0,64.0,63,64.0,87.47813046738315,5,Average,3
22,72,300000.0,4000.0,66.0,63,66.0,74.98125468632841,9,Average,3
24,68,300000.0,4000.0,57.0,63,57.0,74.98125468632841,5,Average,3
26,67,325000.0,3000.0,37.0,63,37.0,108.29723425524826,4,Average,1
27,68,350000.0,5000.0,61.0,63,61.0,69.98600279944012,5,Average,0
21,69,300000.0,4000.0,55.0,63,55.0,74.98125468632841,6,Average,3
22,67,230000.0,4000.0,64.0,63,64.0,57.48562859285179,4,Average,3
25,66,350000.0,4000.0,61.0,63,61.0,87.47813046738315,3,Average,0
24,68,350000.0,2000.0,67.0,63,67.0,174.91254372813594,5,Average,0
